"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MH36WJWX","journalArticle","2000","Sugimoto, Michael Tadashi","The scandal of the evangelical mind","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/f246865f-0c5d-35e9-840f-15d1f8a8cceb","","2000","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","2","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D2KNVVTX","journalArticle","2003","Livingston, James C. (James Craig)","Religious pluralism and the question of religious truth in Wilfred C. Smith","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/de207a59-c58d-3c02-9c21-1c6e484fb658","","2003","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","3","4","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Transcendence; Tradition; Religious pluralism; Truth; Smith; Religions – Comparative studies; 1916-2000; Theology of religions; Wilfred Cantwell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMAUI8YG","journalArticle","2002","Hyman, Gavin","Radical Orthodoxy, ethics and ambivalence","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/d28771b1-a12a-3a04-bdf3-26692094fd28","","2002","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","3","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Postmodernism; Secularization (Theology); Taylor; Jacques; 1930-2004; Derrida; John; 1946-; Jean-Luc; Marion; 1925-1986; Certeau; Michel de; Milbank; Radical Orthodoxy (Movement); Christian ethics; 1934-2024; Fredric; Jameson; 1945-; Mark C; Ambivalence; Whole and parts (Philosophy)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKVXXES5","journalArticle","2001","Takim, Liyakatali","Muslims: their religious beliefs and practices","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/40739ef1-370d-3d8b-9cd6-f98384558edc","","2001","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","3","2","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJE8737N","journalArticle","2002","Zerbe, Michael J","Anaximander and the architects: the contributions of Egyptian and Greek architectural technologies to the origins of Greek philosophy","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/5ed0e6c6-4381-391b-9b84-91194f0fa7c9","","2002","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","3","3","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACZMP7MQ","journalArticle","2003","Meeks, John L","In the wake of Edward Said","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/e1e8e818-30a3-3cea-a0d7-d869a9c208d2","","2003","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","5","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Bibliographies; Criticism; Postmodernism; Arab-Israeli conflict; Edward W; Said; Communication – Theory; 1935-2003 – Bibliography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAHHJEMP","journalArticle","2001","Altizer, Thomas J J","Absolute nothingness and Taylor's imagology","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/0bd48852-242a-35fe-999f-715304cb259d","","2001","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","2","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Art and religion; Aesthetics; Taylor; Theology – Methodology; 1945-; Mark C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3V4TUKT","journalArticle","2004","Raschke, Carl A","Radical Islam and the spectre of the desert - otherwise, the call of theory","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/0a73b127-c200-3371-be8b-c4b315e73e60","","2004","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","5","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Postmodernism; Methodology; Religions (Study and teaching); Other (Philosophy); Jacques; 1930-2004; Derrida; Fundamentalism – Islam; Islam and politics; 2001; September 11 Terrorist Attacks; Culture conflict","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3B5MYYAI","journalArticle","2002","Manolopolous, Mark","When Marion's theology seeks certainty","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/22d65ce4-a237-3357-a6e1-a4eb1671db0b","","2002","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","4","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","God (Philosophy); Metaphysics; Deconstruction (Criticism); Orthodoxy; Faith; Ambiguity; Jacques; 1930-2004; Derrida; Caputo; 1946-; Jean-Luc; Marion; 1940-; Theology – Methodology; John D; Cappadocian Fathers; Certainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKLRINBV","journalArticle","2001","MacCammon, Linda M","The just","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/50599f75-c884-33a5-88fe-c19a7f1d4f37","","2001","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","3","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GYN7FMAW","journalArticle","2003","Caputo, John D","After Jacques Derrida comes the future","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/814e8ed3-cb98-3c21-9205-4f785ae3e892","","2003","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","4","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Deconstruction (Criticism); Future; Philosophy; Jacques; Religion – Philosophy; The; 1930-2004; Derrida; French; Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3LDMNNR","journalArticle","2000","Ochs, Peter","Idolatry and representation: the philosophy of Franz Rosenzweig reconsidered","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/4d15d5dc-d662-36ab-931b-b6d8fab61c37","","2000","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","2","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZT4DWXMC","journalArticle","2003","Crockett, Clayton","Piety, power and bare life: what in the world is going on in the name of religion?","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/20d7df6c-207b-3de2-9d77-7d94d8f5d78f","","2003","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","3","4","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Philip; Jacques; Religion – Philosophy; Capitalism and religion; 1930-2004; Derrida; Philosophy – Methodology; 1925-1995; Deleuze; Gilles; 1942-; Agamben; Giorgio; Goodchild; Power (Philosophy)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BSQZJM2L","journalArticle","2002","Taylor, Victor E","Desire and mourning: theology and the literary imagination","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/245c6316-e976-3116-8bb9-1e392756e57a","","2002","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","3","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Philosophy and theology; 1925-1995; Deleuze; Gilles; Literature – Themes; Religion and literature; Mourning; 1828-1910; Desire in literature; Graf; Leo; Tolstoy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K8KSMFWZ","journalArticle","2001","Lakeland, Paul","Beyond foundationalism: shaping theology in a postmodern context","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/453d9050-a72a-379d-abaa-2e60dd8e0fee","","2001","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","3","2","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XF2KT2YA","journalArticle","2002","Reinhart, David","On cosmopolitanism and forgiveness","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/d874b5e3-55e7-3f23-b483-8975eab6b198","","2002","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","3","3","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3MZ7T6BA","journalArticle","2003","Lee, C Jason","Seeing is believing: Warhol's spiritualizing of materiality and the need for the historicizing of postmodernism","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/5381628b-0042-33e8-93e8-c3bbfd36e4db","","2003","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","5","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Art and religion; Postmodernism; Aesthetics; 1934-; 1929-2007; Baudrillard; Jean; 1928-1987; Andy; Art – Themes; Cupitt; Don; Foster; Hal; Warhol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKMZFPMM","journalArticle","2001","Robbins, Jeffrey W","God, the gift, and postmodernism","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/5b210b6e-d676-3b86-b0de-9ca76a215720","","2001","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","2","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3PS4ULP","journalArticle","2004","Caputo, John D","Love among the deconstructibles: a response to Gregg Lambert","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/2afa88e0-2be8-310d-a639-7d120ac8ed71","","2004","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","5","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Deconstruction (Criticism); Reductionism; Rationalism; Difference (Philosophy); Jacques; Psychoanalysis and religion; 1930-2004; Derrida; Religion (Study and teaching); Love in religion; 1961-; Gregg; Lambert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E99SJSKH","journalArticle","2002","Raschke, Carl A","From religion to faith: Levinasian ethics and the grammar of address","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/11df6b28-a213-3b1e-92ef-28429b5fba68","","2002","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","4","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Apophatic theology; Ethics; God (Philosophy); Ontology; Postmodernism; Consciousness; Other (Philosophy); 1906-1995; Emmanuel; Lévinas; Language and languages – Philosophy; René; Theology – Methodology; 1596-1650; Descartes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6XMDEZR","journalArticle","2001","Anderson, Carol S","Across the boundaries of belief: contemporary issues in the anthropology of religion","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/c4be29e2-761e-33c1-82be-c1a0d73637c6","","2001","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","1","3","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QADGSWW7","journalArticle","2003","Flaxman, Gregory","Past imperfect, future unknown: the discourse of theory","Journal for Cultural & Religious Theory","","1530-5228","","https://research.ebsco.com/plink/1c7067bd-ab69-394c-bf30-b6eacb013b42","","2003","2026-02-05 01:58:06","2026-02-05 02:12:45","","null-null","","2","4","","JCRT","","","","","","Whitestone Foundation","","","","","","","","","","","","","Criticism; Postmodernism; Philosophy; Self (Philosophy); 1901-1981; 1949-; Jacques; Lacan; Psychoanalysis; Paul; French; Philosophy – History; 1919-1983; Communication – Theory; Theory; De Man; Hysteria; Jean-Michel; Rabaté","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
